"subjectIndex","subjectSex","subjectBirth","subjectEdu","time_stamp","subjectStiGroup","block_id","block_type","trial_id","trial_type_num","label_en","shape_en","Vali","match","correctRp","response","rt","acc"
"v010011",2,"1998","大学",1613905071935,4,6,"test",8,34,"ordinary","circular","ordinary","match","n","n","882.0050000213087","1"
"v010011",2,"1998","大学",1613905074124,4,6,"test",9,34,"bad","square","bad","match","n","n","1045.5450000008568","1"
"v010011",2,"1998","大学",1613905076484,4,6,"test",10,34,"ordinary","circular","ordinary","match","n","n","718.1299999938346","1"
"v010011",2,"1998","大学",1613905078511,4,6,"test",11,34,"bad","triangle","good","mismatch","m","m","723.9849999896251","1"
"v010011",2,"1998","大学",1613905080549,4,6,"test",12,34,"bad","square","bad","match","n","n","880.2949999808334","1"
"v010011",2,"1998","大学",1613905082734,4,6,"test",1,35,"good","square","bad","mismatch","m","m","1053.795000014361","1"
"v010011",2,"1998","大学",1613905085092,4,6,"test",2,35,"ordinary","circular","ordinary","match","n","n","842.5300000235438","1"
"v010011",2,"1998","大学",1613905087248,4,6,"test",3,35,"ordinary","circular","ordinary","match","n","n","878.5400000051595","1"
"v010011",2,"1998","大学",1613905089441,4,6,"test",4,35,"bad","circular","ordinary","mismatch","m","m","779.6899999957532","1"
"v010011",2,"1998","大学",1613905091536,4,6,"test",5,35,"good","circular","ordinary","mismatch","m","n","836.8449999834411","0"
"v010011",2,"1998","大学",1613905093682,4,6,"test",6,35,"bad","square","bad","match","n","n","952.3150000022724","1"
"v010011",2,"1998","大学",1613905095947,4,6,"test",7,35,"ordinary","triangle","good","mismatch","m","m","810.010000015609","1"
"v010011",2,"1998","大学",1613905098068,4,6,"test",8,35,"ordinary","square","bad","mismatch","m","m","795.5200000433251","1"
"v010011",2,"1998","大学",1613905100171,4,6,"test",9,35,"bad","square","bad","match","n","n","675.5300000077114","1"
"v010011",2,"1998","大学",1613905102153,4,6,"test",10,35,"good","triangle","good","match","n","n","534.8200000007637","1"
"v010011",2,"1998","大学",1613905103999,4,6,"test",11,35,"bad","triangle","good","mismatch","m","m","648.3149999985471","1"
"v010011",2,"1998","大学",1613905105955,4,6,"test",12,35,"good","triangle","good","match","n","n","646.2250000331551","1"
"v010011",2,"1998","大学",1613905107914,4,6,"test",1,36,"ordinary","square","bad","mismatch","m","m","614.78999996325","1"
"v010011",2,"1998","大学",1613905109833,4,6,"test",2,36,"bad","square","bad","match","n","n","776.0250000283122","1"
"v010011",2,"1998","大学",1613905111921,4,6,"test",3,36,"ordinary","circular","ordinary","match","n","n","798.1249999720603","1"
"v010011",2,"1998","大学",1613905114031,4,6,"test",4,36,"bad","circular","ordinary","mismatch","m","m","799.6500000008382","1"
"v010011",2,"1998","大学",1613905116147,4,6,"test",5,36,"good","triangle","good","match","n","n","745.0400000088848","1"
"v010011",2,"1998","大学",1613905118200,4,6,"test",6,36,"good","triangle","good","match","n","n","690.2850000187755","1"
"v010011",2,"1998","大学",1613905120198,4,6,"test",7,36,"bad","square","bad","match","n","n","727.1349999937229","1"
"v010011",2,"1998","大学",1613905122234,4,6,"test",8,36,"ordinary","circular","ordinary","match","n","n","646.7350000166334","1"
"v010011",2,"1998","大学",1613905124189,4,6,"test",9,36,"ordinary","triangle","good","mismatch","m","m","878.8250000216067","1"
"v010011",2,"1998","大学",1613905126373,4,6,"test",10,36,"bad","triangle","good","mismatch","m","n","776.8950000172481","0"
"v010011",2,"1998","大学",1613905128467,4,6,"test",11,36,"good","square","bad","mismatch","m","m","765.3049999498762","1"
"v010011",2,"1998","大学",1613905130539,4,6,"test",12,36,"good","circular","ordinary","mismatch","m","m","663.7549999868497","1"
"v010013",2,"2001","大学",1613907435433,0,0,"prac",1,1,"good","circular","good","match","n","n","455.2799998782575","1"
"v010013",2,"2001","大学",1613907437199,0,0,"prac",2,1,"good","circular","good","match","n","m","329.56499978899956","0"
"v010013",2,"2001","大学",1613907438832,0,0,"prac",3,1,"bad","triangle","ordinary","mismatch","m","n","307.95000004582107","0"
"v010013",2,"2001","大学",1613907440445,0,0,"prac",4,1,"ordinary","triangle","ordinary","match","n","m","265.3400001581758","0"
"v010013",2,"2001","大学",1613907442014,0,0,"prac",5,1,"bad","square","bad","match","n","n","271.5799999423325","1"
"v010013",2,"2001","大学",1613907443591,0,0,"prac",6,1,"ordinary","circular","good","mismatch","m","n","293.16999996080995","0"
"v010013",2,"2001","大学",1613907445188,0,0,"prac",7,1,"ordinary","square","bad","mismatch","m","m","310.8949998859316","1"
"v010013",2,"2001","大学",1613907446807,0,0,"prac",8,1,"good","square","bad","mismatch","m","n","310.1999999489635","0"
"v010013",2,"2001","大学",1613907448422,0,0,"prac",9,1,"bad","square","bad","match","n","m","31.655000057071447","0"
"v010013",2,"2001","大学",1613907449758,0,0,"prac",10,1,"good","triangle","ordinary","mismatch","m","n","359.9600000306964","0"
"v010013",2,"2001","大学",1613907451423,0,0,"prac",11,1,"ordinary","triangle","ordinary","match","n","m","297.29999997653067","0"
"v010013",2,"2001","大学",1613907453030,0,0,"prac",12,1,"bad","circular","good","mismatch","m","n","220.17999994568527","0"
"v010013",2,"2001","大学",1613907475412,0,1,"prac",1,2,"good","triangle","ordinary","mismatch","m","m","610.4700001887977","1"
"v010013",2,"2001","大学",1613907477325,0,1,"prac",2,2,"ordinary","triangle","ordinary","match","n","m","356.47499980404973","0"
"v010013",2,"2001","大学",1613907478991,0,1,"prac",3,2,"good","circular","good","match","n","n","375.75999996624887","1"
"v010013",2,"2001","大学",1613907480672,0,1,"prac",4,2,"bad","square","bad","match","n","m","609.0949999634176","0"
"v010013",2,"2001","大学",1613907482588,0,1,"prac",5,2,"good","circular","good","match","n","n","295.96500005573034","1"
"v010013",2,"2001","大学",1613907484192,0,1,"prac",6,2,"good","square","bad","mismatch","m","n","386.2300000619143","0"
"v010013",2,"2001","大学",1613907485884,0,1,"prac",7,2,"ordinary","circular","good","mismatch","m","m","310.48999982886016","1"
"v010013",2,"2001","大学",1613907487501,0,1,"prac",8,2,"bad","circular","good","mismatch","m","n","293.51499979384243","0"
"v010013",2,"2001","大学",1613907489101,0,1,"prac",9,2,"ordinary","triangle","ordinary","match","n","m","266.5399999823421","0"
"v010013",2,"2001","大学",1613907490672,0,1,"prac",10,2,"bad","square","bad","match","n","n","123.80499998107553","1"
"v010013",2,"2001","大学",1613907492103,0,1,"prac",11,2,"bad","triangle","ordinary","mismatch","m","n","292.5350000150502","0"
"v010013",2,"2001","大学",1613907493702,0,1,"prac",12,2,"ordinary","square","bad","mismatch","m","m","202.11499999277294","1"
"v010013",2,"2001","大学",1613907503656,0,1,"prac",1,3,"good","circular","good","match","n","n","336.76499989815056","1"
"v010013",2,"2001","大学",1613907505301,0,1,"prac",2,3,"ordinary","triangle","ordinary","match","n","m","303.3300000242889","0"
"v010013",2,"2001","大学",1613907506909,0,1,"prac",3,3,"good","triangle","ordinary","mismatch","m","NA","null","0"
"v010013",2,"2001","大学",1613907509417,0,1,"prac",4,3,"good","circular","good","match","n","n","422.43499984033406","1"
"v010013",2,"2001","大学",1613907511145,0,1,"prac",5,3,"bad","square","bad","match","n","n","276.4349998906255","1"
"v010013",2,"2001","大学",1613907512725,0,1,"prac",6,3,"good","square","bad","mismatch","m","m","46.39500007033348","1"
"v010013",2,"2001","大学",1613907514079,0,1,"prac",7,3,"bad","triangle","ordinary","mismatch","m","n","302.29500005953014","0"
"v010013",2,"2001","大学",1613907515687,0,1,"prac",8,3,"ordinary","square","bad","mismatch","m","m","289.7550000343472","1"
"v010013",2,"2001","大学",1613907517283,0,1,"prac",9,3,"bad","circular","good","mismatch","m","n","326.05000003241","0"
"v010013",2,"2001","大学",1613907518916,0,1,"prac",10,3,"bad","square","bad","match","n","m","263.4950000792742","0"
"v010013",2,"2001","大学",1613907520484,0,1,"prac",11,3,"ordinary","circular","good","mismatch","m","n","292.0750000048429","0"
"v010013",2,"2001","大学",1613907522081,0,1,"prac",12,3,"ordinary","triangle","ordinary","match","n","m","136.44000003114343","0"
"v010013",2,"2001","大学",1613907529139,0,1,"prac",1,4,"good","circular","good","match","n","n","335.36000014282763","1"
"v010013",2,"2001","大学",1613907530781,0,1,"prac",2,4,"ordinary","circular","good","mismatch","m","m","278.5199999343604","1"
"v010013",2,"2001","大学",1613907532362,0,1,"prac",3,4,"good","triangle","ordinary","mismatch","m","n","273.3450001105666","0"
"v010013",2,"2001","大学",1613907533939,0,1,"prac",4,4,"bad","triangle","ordinary","mismatch","m","m","70.94500004313886","1"
"v010013",2,"2001","大学",1613907535316,0,1,"prac",5,4,"good","square","bad","mismatch","m","n","248.18999995477498","0"
"v010013",2,"2001","大学",1613907536870,0,1,"prac",6,4,"bad","circular","good","mismatch","m","m","72.6999999023974","1"
"v010013",2,"2001","大学",1613907538251,0,1,"prac",7,4,"good","circular","good","match","n","m","234.55499997362494","0"
"v010013",2,"2001","大学",1613907539792,0,1,"prac",8,4,"ordinary","triangle","ordinary","match","n","n","36.730000050738454","1"
"v010013",2,"2001","大学",1613907541136,0,1,"prac",9,4,"bad","square","bad","match","n","n","237.8849999513477","1"
"v010013",2,"2001","大学",1613907542679,0,1,"prac",10,4,"ordinary","triangle","ordinary","match","n","n","285.8299999497831","1"
"v010013",2,"2001","大学",1613907544269,0,1,"prac",11,4,"bad","square","bad","match","n","n","118.03999985568225","1"
"v010013",2,"2001","大学",1613907545693,0,1,"prac",12,4,"ordinary","square","bad","mismatch","m","n","281.46500000730157","0"
"v010013",2,"2001","大学",1613907604845,0,1,"test",1,1,"bad","square","bad","match","n","n","356.73499992117286","1"
"v010013",2,"2001","大学",1613907606505,0,1,"test",2,1,"good","square","bad","mismatch","m","NA","null","0"
"v010013",2,"2001","大学",1613907609011,0,1,"test",3,1,"good","circular","good","match","n","n","297.63499996624887","1"
"v010013",2,"2001","大学",1613907610615,0,1,"test",4,1,"good","circular","good","match","n","n","291.30000015720725","1"
"v010013",2,"2001","大学",1613907612216,0,1,"test",5,1,"ordinary","triangle","ordinary","match","n","n","72.39000010304153","1"
"v010013",2,"2001","大学",1613907613597,0,1,"test",6,1,"good","triangle","ordinary","mismatch","m","m","265.2050000615418","1"
"v010013",2,"2001","大学",1613907615168,0,1,"test",7,1,"bad","circular","good","mismatch","m","n","88.70000019669533","0"
"v010013",2,"2001","大学",1613907616565,0,1,"test",8,1,"bad","square","bad","match","n","m","95.65999987535179","0"
"v010013",2,"2001","大学",1613907617965,0,1,"test",9,1,"bad","triangle","ordinary","mismatch","m","n","226.61000001244247","0"
"v010013",2,"2001","大学",1613907619499,0,1,"test",10,1,"ordinary","square","bad","mismatch","m","m","92.4199998844415","1"
"v010013",2,"2001","大学",1613907620900,0,1,"test",11,1,"ordinary","triangle","ordinary","match","n","n","302.0300001371652","1"
"v010013",2,"2001","大学",1613907622509,0,1,"test",12,1,"ordinary","circular","good","mismatch","m","n","251.40499998815358","0"
"v010013",2,"2001","大学",1613907624067,0,1,"test",1,2,"bad","square","bad","match","n","m","276.1849998496473","0"
"v010013",2,"2001","大学",1613907625649,0,1,"test",2,2,"ordinary","square","bad","mismatch","m","n","233.5950001142919","0"
"v010013",2,"2001","大学",1613907627187,0,1,"test",3,2,"good","triangle","ordinary","mismatch","m","n","135.7500001322478","0"
"v010013",2,"2001","大学",1613907628629,0,1,"test",4,2,"bad","square","bad","match","n","m","135.84999996237457","0"
"v010013",2,"2001","大学",1613907630069,0,1,"test",5,2,"good","circular","good","match","n","m","275.3800000064075","0"
"v010013",2,"2001","大学",1613907631651,0,1,"test",6,2,"good","circular","good","match","n","m","276.82500006631017","0"
"v010013",2,"2001","大学",1613907633237,0,1,"test",7,2,"ordinary","triangle","ordinary","match","n","n","223.35000010207295","1"
"v010013",2,"2001","大学",1613907634765,0,1,"test",8,2,"ordinary","triangle","ordinary","match","n","n","234.55000016838312","1"
"v010013",2,"2001","大学",1613907636306,0,1,"test",9,2,"good","square","bad","mismatch","m","n","209.37500009313226","0"
"v010013",2,"2001","大学",1613907637820,0,1,"test",10,2,"ordinary","circular","good","mismatch","m","m","48.46499999985099","1"
"v010013",2,"2001","大学",1613907639174,0,1,"test",11,2,"bad","circular","good","mismatch","m","m","124.51500003226101","1"
"v010013",2,"2001","大学",1613907640602,0,1,"test",12,2,"bad","triangle","ordinary","mismatch","m","m","228.48500008694828","1"
"v010013",2,"2001","大学",1613907642137,0,1,"test",1,3,"ordinary","triangle","ordinary","match","n","m","99.50000001117587","0"
"v010013",2,"2001","大学",1613907643542,0,1,"test",2,3,"ordinary","circular","good","mismatch","m","n","271.1100000888109","0"
"v010013",2,"2001","大学",1613907645116,0,1,"test",3,3,"bad","square","bad","match","n","n","278.70999998413026","1"
"v010013",2,"2001","大学",1613907646698,0,1,"test",4,3,"bad","circular","good","mismatch","m","n","141.89499989151955","0"
"v010013",2,"2001","大学",1613907648148,0,1,"test",5,3,"good","square","bad","mismatch","m","m","319.7400001809001","1"
"v010013",2,"2001","大学",1613907649775,0,1,"test",6,3,"ordinary","square","bad","mismatch","m","m","285.2600000333041","1"
"v010013",2,"2001","大学",1613907651367,0,1,"test",7,3,"good","circular","good","match","n","n","306.88500008545816","1"
"v010013",2,"2001","大学",1613907652978,0,1,"test",8,3,"good","circular","good","match","n","n","261.9499999564141","1"
"v010013",2,"2001","大学",1613907654543,0,1,"test",9,3,"good","triangle","ordinary","mismatch","m","n","196.00500003434718","0"
"v010013",2,"2001","大学",1613907656046,0,1,"test",10,3,"bad","triangle","ordinary","mismatch","m","n","229.1599998716265","0"
"v010013",2,"2001","大学",1613907657581,0,1,"test",11,3,"ordinary","triangle","ordinary","match","n","NA","null","0"
"v010013",2,"2001","大学",1613907660088,0,1,"test",12,3,"bad","square","bad","match","n","NA","null","0"
"v010013",2,"2001","大学",1613907662597,0,1,"test",1,4,"ordinary","triangle","ordinary","match","n","n","298.014999832958","1"
"v010013",2,"2001","大学",1613907664201,0,1,"test",2,4,"ordinary","square","bad","mismatch","m","n","296.22500017285347","0"
"v010013",2,"2001","大学",1613907665802,0,1,"test",3,4,"good","square","bad","mismatch","m","m","187.06999998539686","1"
"v010013",2,"2001","大学",1613907667293,0,1,"test",4,4,"ordinary","triangle","ordinary","match","n","m","181.85999989509583","0"
"v010013",2,"2001","大学",1613907668781,0,1,"test",5,4,"bad","square","bad","match","n","n","251.1299999896437","1"
"v010013",2,"2001","大学",1613907670336,0,1,"test",6,4,"bad","circular","good","mismatch","m","n","186.69499992392957","0"
"v010013",2,"2001","大学",1613907671830,0,1,"test",7,4,"good","circular","good","match","n","n","290.51500000059605","1"
"v010013",2,"2001","大学",1613907673430,0,1,"test",8,4,"good","circular","good","match","n","m","296.8500000424683","0"
"v010013",2,"2001","大学",1613907675030,0,1,"test",9,4,"bad","triangle","ordinary","mismatch","m","n","258.95499996840954","0"
"v010013",2,"2001","大学",1613907676595,0,1,"test",10,4,"bad","square","bad","match","n","n","378.87000013142824","1"
"v010013",2,"2001","大学",1613907678279,0,1,"test",11,4,"ordinary","circular","good","mismatch","m","NA","null","0"
"v010013",2,"2001","大学",1613907680788,0,1,"test",12,4,"good","triangle","ordinary","mismatch","m","m","201.55499991960824","1"
"v010013",2,"2001","大学",1613907682295,0,1,"test",1,5,"bad","circular","good","mismatch","m","m","410.219999961555","1"
"v010013",2,"2001","大学",1613907684010,0,1,"test",2,5,"good","square","bad","mismatch","m","m","281.0200001113117","1"
"v010013",2,"2001","大学",1613907685595,0,1,"test",3,5,"ordinary","square","bad","mismatch","m","n","290.68499989807606","0"
"v010013",2,"2001","大学",1613907687188,0,1,"test",4,5,"bad","triangle","ordinary","mismatch","m","m","176.19000002741814","1"
"v010013",2,"2001","大学",1613907688671,0,1,"test",5,5,"bad","square","bad","match","n","m","234.96500006876886","0"
"v010013",2,"2001","大学",1613907690213,0,1,"test",6,5,"ordinary","triangle","ordinary","match","n","n","500.0400000717491","1"
"v010013",2,"2001","大学",1613907692019,0,1,"test",7,5,"ordinary","circular","good","mismatch","m","n","319.36499988660216","0"
"v010013",2,"2001","大学",1613907693642,0,1,"test",8,5,"ordinary","triangle","ordinary","match","n","m","260.16999990679324","0"
"v010013",2,"2001","大学",1613907695207,0,1,"test",9,5,"good","triangle","ordinary","mismatch","m","n","342.32499985955656","0"
"v010013",2,"2001","大学",1613907696855,0,1,"test",10,5,"bad","square","bad","match","n","m","96.38500004075468","0"
"v010013",2,"2001","大学",1613907698259,0,1,"test",11,5,"good","circular","good","match","n","n","474.29000004194677","1"
"v010013",2,"2001","大学",1613907700038,0,1,"test",12,5,"good","circular","good","match","n","n","310.67000003531575","1"
"v010013",2,"2001","大学",1613907701651,0,1,"test",1,6,"bad","circular","good","mismatch","m","m","287.999999942258","1"
"v010013",2,"2001","大学",1613907703244,0,1,"test",2,6,"ordinary","triangle","ordinary","match","n","n","300.9949999395758","1"
"v010013",2,"2001","大学",1613907704849,0,1,"test",3,6,"bad","square","bad","match","n","n","121.76000000908971","1"
"v010013",2,"2001","大学",1613907706279,0,1,"test",4,6,"ordinary","circular","good","mismatch","m","n","680.445000063628","0"
"v010013",2,"2001","大学",1613907708264,0,1,"test",5,6,"good","square","bad","mismatch","m","n","460.0300001911819","0"
"v010013",2,"2001","大学",1613907710029,0,1,"test",6,6,"bad","square","bad","match","n","m","157.58499992080033","0"
"v010013",2,"2001","大学",1613907711493,0,1,"test",7,6,"good","triangle","ordinary","mismatch","m","n","679.4199999421835","0"
"v010013",2,"2001","大学",1613907713478,0,1,"test",8,6,"ordinary","triangle","ordinary","match","n","n","330.939999781549","1"
"v010013",2,"2001","大学",1613907715114,0,1,"test",9,6,"good","circular","good","match","n","n","142.1650000847876","1"
"v010013",2,"2001","大学",1613907716561,0,1,"test",10,6,"good","circular","good","match","n","n","101.24499979428947","1"
"v010013",2,"2001","大学",1613907717969,0,1,"test",11,6,"ordinary","square","bad","mismatch","m","n","337.79499982483685","0"
"v010013",2,"2001","大学",1613907719614,0,1,"test",12,6,"bad","triangle","ordinary","mismatch","m","m","232.23999980837107","1"
"v010013",2,"2001","大学",1613907739162,0,2,"test",1,7,"ordinary","triangle","ordinary","match","n","n","249.94999985210598","1"
"v010013",2,"2001","大学",1613907740717,0,2,"test",2,7,"bad","triangle","ordinary","mismatch","m","m","143.6149999499321","1"
"v010013",2,"2001","大学",1613907742167,0,2,"test",3,7,"good","circular","good","match","n","n","84.20500019565225","1"
"v010013",2,"2001","大学",1613907743558,0,2,"test",4,7,"bad","square","bad","match","n","n","142.7100000437349","1"
"v010013",2,"2001","大学",1613907745006,0,2,"test",5,7,"bad","square","bad","match","n","n","159.6750000026077","1"
"v010013",2,"2001","大学",1613907746474,0,2,"test",6,7,"good","square","bad","mismatch","m","n","174.36500010080636","0"
"v010013",2,"2001","大学",1613907747954,0,2,"test",7,7,"ordinary","square","bad","mismatch","m","n","273.5899998806417","0"
"v010013",2,"2001","大学",1613907749532,0,2,"test",8,7,"ordinary","circular","good","mismatch","m","n","327.37500010989606","0"
"v010013",2,"2001","大学",1613907751166,0,2,"test",9,7,"ordinary","triangle","ordinary","match","n","m","301.2399999424815","0"
"v010013",2,"2001","大学",1613907752771,0,2,"test",10,7,"bad","circular","good","mismatch","m","m","379.04999987222254","1"
"v010013",2,"2001","大学",1613907754454,0,2,"test",11,7,"good","circular","good","match","n","n","55.70999998599291","1"
"v010013",2,"2001","大学",1613907755818,0,2,"test",12,7,"good","triangle","ordinary","mismatch","m","n","261.5050000604242","0"
"v010013",2,"2001","大学",1613907757385,0,2,"test",1,8,"good","triangle","ordinary","mismatch","m","n","398.3199999202043","0"
"v010013",2,"2001","大学",1613907759087,0,2,"test",2,8,"ordinary","triangle","ordinary","match","n","m","180.11500011198223","0"
"v010013",2,"2001","大学",1613907760576,0,2,"test",3,8,"good","circular","good","match","n","n","434.05499984510243","1"
"v010013",2,"2001","大学",1613907762316,0,2,"test",4,8,"ordinary","circular","good","mismatch","m","m","212.00499986298382","1"
"v010013",2,"2001","大学",1613907763834,0,2,"test",5,8,"good","square","bad","mismatch","m","m","277.22500008530915","1"
"v010013",2,"2001","大学",1613907765417,0,2,"test",6,8,"bad","triangle","ordinary","mismatch","m","m","183.2700001541525","1"
"v010013",2,"2001","大学",1613907766909,0,2,"test",7,8,"bad","circular","good","mismatch","m","n","294.2949999123812","0"
"v010013",2,"2001","大学",1613907768510,0,2,"test",8,8,"ordinary","triangle","ordinary","match","n","m","114.07500016503036","0"
"v010013",2,"2001","大学",1613907769928,0,2,"test",9,8,"good","circular","good","match","n","n","680.3800000343472","1"
"v010013",2,"2001","大学",1613907771913,0,2,"test",10,8,"ordinary","square","bad","mismatch","m","n","21.889999974519014","0"
"v010013",2,"2001","大学",1613907773242,0,2,"test",11,8,"bad","square","bad","match","n","m","289.03499990701675","0"
"v010013",2,"2001","大学",1613907774841,0,2,"test",12,8,"bad","square","bad","match","n","n","176.3600001577288","1"
"v010013",2,"2001","大学",1613907776324,0,2,"test",1,9,"ordinary","square","bad","mismatch","m","n","239.94500003755093","0"
"v010013",2,"2001","大学",1613907777874,0,2,"test",2,9,"good","triangle","ordinary","mismatch","m","n","322.8349999990314","0"
"v010013",2,"2001","大学",1613907779501,0,2,"test",3,9,"bad","square","bad","match","n","m","222.77499991469085","0"
"v010013",2,"2001","大学",1613907781030,0,2,"test",4,9,"ordinary","circular","good","mismatch","m","m","259.2850001528859","1"
"v010013",2,"2001","大学",1613907782598,0,2,"test",5,9,"ordinary","triangle","ordinary","match","n","m","252.35500000417233","0"
"v010013",2,"2001","大学",1613907784155,0,2,"test",6,9,"bad","triangle","ordinary","mismatch","m","n","323.24999989941716","0"
"v010013",2,"2001","大学",1613907785786,0,2,"test",7,9,"bad","circular","good","mismatch","m","m","179.66500017791986","1"
"v010013",2,"2001","大学",1613907787272,0,2,"test",8,9,"ordinary","triangle","ordinary","match","n","m","490.38499989546835","0"
"v010013",2,"2001","大学",1613907789067,0,2,"test",9,9,"bad","square","bad","match","n","n","78.37999984622002","1"
"v010013",2,"2001","大学",1613907790449,0,2,"test",10,9,"good","square","bad","mismatch","m","n","330.12000005692244","0"
"v010013",2,"2001","大学",1613907792085,0,2,"test",11,9,"good","circular","good","match","n","m","293.66500000469387","0"
"v010013",2,"2001","大学",1613907793683,0,2,"test",12,9,"good","circular","good","match","n","n","97.37500012852252","1"
"v010013",2,"2001","大学",1613907795084,0,2,"test",1,10,"good","circular","good","match","n","n","452.8649998828769","1"
"v010013",2,"2001","大学",1613907796842,0,2,"test",2,10,"good","circular","good","match","n","n","317.46999989263713","1"
"v010013",2,"2001","大学",1613907798466,0,2,"test",3,10,"good","triangle","ordinary","mismatch","m","n","321.34500006213784","0"
"v010013",2,"2001","大学",1613907800094,0,2,"test",4,10,"ordinary","triangle","ordinary","match","n","m","298.28500002622604","0"
"v010013",2,"2001","大学",1613907801695,0,2,"test",5,10,"bad","square","bad","match","n","n","208.6199999321252","1"
"v010013",2,"2001","大学",1613907803208,0,2,"test",6,10,"bad","triangle","ordinary","mismatch","m","n","333.234999794513","0"
"v010013",2,"2001","大学",1613907804846,0,2,"test",7,10,"bad","square","bad","match","n","m","92.10999985225499","0"
"v010013",2,"2001","大学",1613907806243,0,2,"test",8,10,"good","square","bad","mismatch","m","n","370.8800000604242","0"
"v010013",2,"2001","大学",1613907807920,0,2,"test",9,10,"ordinary","square","bad","mismatch","m","n","327.58500007912517","0"
"v010013",2,"2001","大学",1613907809554,0,2,"test",10,10,"bad","circular","good","mismatch","m","m","996.5599998831749","1"
"v010013",2,"2001","大学",1613907811857,0,2,"test",11,10,"ordinary","circular","good","mismatch","m","n","570.7950000651181","0"
"v010013",2,"2001","大学",1613907813738,0,2,"test",12,10,"ordinary","triangle","ordinary","match","n","m","40.62499990686774","0"
"v010013",2,"2001","大学",1613907815084,0,2,"test",1,11,"bad","square","bad","match","n","n","596.6950000729412","1"
"v010013",2,"2001","大学",1613907816986,0,2,"test",2,11,"ordinary","square","bad","mismatch","m","n","81.00000000558794","0"
"v010013",2,"2001","大学",1613907818371,0,2,"test",3,11,"ordinary","circular","good","mismatch","m","n","355.3450000472367","0"
"v010013",2,"2001","大学",1613907820031,0,2,"test",4,11,"good","circular","good","match","n","m","456.8899997975677","0"
"v010013",2,"2001","大学",1613907821796,0,2,"test",5,11,"bad","circular","good","mismatch","m","n","371.0950000677258","0"
"v010013",2,"2001","大学",1613907823475,0,2,"test",6,11,"ordinary","triangle","ordinary","match","n","m","20.360000198706985","0"
"v010013",2,"2001","大学",1613907824799,0,2,"test",7,11,"bad","triangle","ordinary","mismatch","m","n","426.6499998047948","0"
"v010013",2,"2001","大学",1613907826529,0,2,"test",8,11,"good","circular","good","match","n","m","83.2099998369813","0"
"v010013",2,"2001","大学",1613907827922,0,2,"test",9,11,"good","triangle","ordinary","mismatch","m","m","818.5850000008941","1"
"v010013",2,"2001","大学",1613907830046,0,2,"test",10,11,"good","square","bad","mismatch","m","n","1061.7450000718236","0"
"v010013",2,"2001","大学",1613907832413,0,2,"test",11,11,"ordinary","triangle","ordinary","match","n","NA","null","0"
"v010013",2,"2001","大学",1613907834924,0,2,"test",12,11,"bad","square","bad","match","n","n","428.0449999496341","1"
"v010013",2,"2001","大学",1613907836656,0,2,"test",1,12,"bad","square","bad","match","n","n","295.44999985955656","1"
"v010013",2,"2001","大学",1613907838257,0,2,"test",2,12,"good","circular","good","match","n","n","304.3100000359118","1"
"v010013",2,"2001","大学",1613907839867,0,2,"test",3,12,"bad","triangle","ordinary","mismatch","m","n","286.29499999806285","0"
"v010013",2,"2001","大学",1613907841458,0,2,"test",4,12,"good","square","bad","mismatch","m","m","238.06499992497265","1"
"v010013",2,"2001","大学",1613907843006,0,2,"test",5,12,"ordinary","square","bad","mismatch","m","n","352.36000013537705","0"
"v010013",2,"2001","大学",1613907844667,0,2,"test",6,12,"good","triangle","ordinary","mismatch","m","m","48.81000006571412","1"
"v010013",2,"2001","大学",1613907846021,0,2,"test",7,12,"ordinary","circular","good","mismatch","m","m","236.52499984018505","1"
"v010013",2,"2001","大学",1613907847562,0,2,"test",8,12,"ordinary","triangle","ordinary","match","n","n","219.2549998871982","1"
"v010013",2,"2001","大学",1613907849086,0,2,"test",9,12,"bad","square","bad","match","n","m","140.25499997660518","0"
"v010013",2,"2001","大学",1613907850532,0,2,"test",10,12,"good","circular","good","match","n","n","261.64000015705824","1"
"v010013",2,"2001","大学",1613907852098,0,2,"test",11,12,"ordinary","triangle","ordinary","match","n","n","264.23999993130565","1"
"v010013",2,"2001","大学",1613907853667,0,2,"test",12,12,"bad","circular","good","mismatch","m","m","79.88500013016164","1"
"v010013",2,"2001","大学",1613907868822,0,3,"test",1,13,"bad","circular","good","mismatch","m","n","673.9250000100583","0"
"v010013",2,"2001","大学",1613907870803,0,3,"test",2,13,"ordinary","circular","good","mismatch","m","m","323.97500006482005","1"
"v010013",2,"2001","大学",1613907872436,0,3,"test",3,13,"ordinary","triangle","ordinary","match","n","n","250.569999916479","1"
"v010013",2,"2001","大学",1613907873993,0,3,"test",4,13,"bad","square","bad","match","n","m","92.84000005573034","0"
"v010013",2,"2001","大学",1613907875390,0,3,"test",5,13,"bad","triangle","ordinary","mismatch","m","n","256.96499994955957","0"
"v010013",2,"2001","大学",1613907876952,0,3,"test",6,13,"ordinary","square","bad","mismatch","m","m","42.2049998305738","1"
"v010013",2,"2001","大学",1613907878301,0,3,"test",7,13,"good","triangle","ordinary","mismatch","m","m","224.27500016056","1"
"v010013",2,"2001","大学",1613907879830,0,3,"test",8,13,"ordinary","triangle","ordinary","match","n","m","291.800000006333","0"
"v010013",2,"2001","大学",1613907881428,0,3,"test",9,13,"good","circular","good","match","n","m","364.16999995708466","0"
