"subj_idx","sex","age","edu","block_id","block_type","trial_id","trial_type_num","label_en","shape_en","valence","match","correctRp","response","rt","acc"
"v010021","male",23,"大学",1,"test",9,5,"ordinary","triangle","bad","mismatch","n","NA","null","0"
"v010021","male",23,"大学",1,"test",10,5,"ordinary","square","ordinary","match","m","m","899.3500000215136","1"
"v010021","male",23,"大学",1,"test",11,5,"good","circular","good","match","m","m","623.3950000023469","1"
"v010021","male",23,"大学",1,"test",12,5,"bad","circular","good","mismatch","n","n","718.3450000011362","1"
"v010021","male",23,"大学",1,"test",1,6,"ordinary","triangle","bad","mismatch","n","n","833.2900000095833","1"
"v010021","male",23,"大学",1,"test",2,6,"good","triangle","bad","mismatch","n","n","758.5400000098161","1"
"v010021","male",23,"大学",1,"test",3,6,"bad","triangle","bad","match","m","m","886.400000017602","1"
"v010021","male",23,"大学",1,"test",4,6,"bad","triangle","bad","match","m","m","887.3599999933504","1"
"v010021","male",23,"大学",1,"test",5,6,"ordinary","square","ordinary","match","m","m","695.1800000097137","1"
"v010021","male",23,"大学",1,"test",6,6,"good","square","ordinary","mismatch","n","n","962.8950000042096","1"
"v010021","male",23,"大学",1,"test",7,6,"good","circular","good","match","m","m","592.7899999951478","1"
"v010021","male",23,"大学",1,"test",8,6,"bad","circular","good","mismatch","n","n","591.4899999916088","1"
"v010021","male",23,"大学",1,"test",9,6,"ordinary","circular","good","mismatch","n","m","649.650000006659","0"
"v010021","male",23,"大学",1,"test",10,6,"ordinary","square","ordinary","match","m","m","663.7800000025891","1"
"v010021","male",23,"大学",1,"test",11,6,"bad","square","ordinary","mismatch","n","n","749.9050000042189","1"
"v010021","male",23,"大学",1,"test",12,6,"good","circular","good","match","m","m","607.4650000082329","1"
"v010021","male",23,"大学",2,"test",1,7,"good","circular","good","match","m","m","337.7650000038557","1"
"v010021","male",23,"大学",2,"test",2,7,"good","triangle","bad","mismatch","n","n","480.4699999804143","1"
"v010021","male",23,"大学",2,"test",3,7,"bad","triangle","bad","match","m","m","599.3599999928847","1"
"v010021","male",23,"大学",2,"test",4,7,"bad","triangle","bad","match","m","m","472.1999999892432","1"
"v010021","male",23,"大学",2,"test",5,7,"good","square","ordinary","mismatch","n","m","642.2500000044238","0"
"v010021","male",23,"大学",2,"test",6,7,"ordinary","circular","good","mismatch","n","m","508.960000006482","0"
"v010021","male",23,"大学",2,"test",7,7,"ordinary","triangle","bad","mismatch","n","n","951.3950000109617","1"
"v010021","male",23,"大学",2,"test",8,7,"bad","square","ordinary","mismatch","n","m","641.1300000036135","0"
"v010021","male",23,"大学",2,"test",9,7,"bad","circular","good","mismatch","n","n","855.3550000069663","1"
"v010021","male",23,"大学",2,"test",10,7,"good","circular","good","match","m","m","560.750000004191","1"
"v010021","male",23,"大学",2,"test",11,7,"ordinary","square","ordinary","match","m","m","952.2299999953248","1"
"v010021","male",23,"大学",2,"test",12,7,"ordinary","square","ordinary","match","m","m","545.4800000006799","1"
"v010021","male",23,"大学",2,"test",1,8,"ordinary","circular","good","mismatch","n","n","703.910000011092","1"
"v010021","male",23,"大学",2,"test",2,8,"ordinary","square","ordinary","match","m","m","847.4700000078883","1"
"v010021","male",23,"大学",2,"test",3,8,"bad","circular","good","mismatch","n","n","832.155000010971","1"
"v010021","male",23,"大学",2,"test",4,8,"good","triangle","bad","mismatch","n","m","528.1799999938812","0"
"v010021","male",23,"大学",2,"test",5,8,"bad","square","ordinary","mismatch","n","n","880.925000004936","1"
"v010021","male",23,"大学",2,"test",6,8,"good","circular","good","match","m","m","585.7750000141095","1"
"v010021","male",23,"大学",2,"test",7,8,"good","square","ordinary","mismatch","n","n","726.1449999932665","1"
"v010021","male",23,"大学",2,"test",8,8,"bad","triangle","bad","match","m","m","783.850000007078","1"
"v010021","male",23,"大学",2,"test",9,8,"ordinary","square","ordinary","match","m","m","784.3249999859836","1"
"v010021","male",23,"大学",2,"test",10,8,"ordinary","triangle","bad","mismatch","n","n","720.2099999994971","1"
"v010021","male",23,"大学",2,"test",11,8,"bad","triangle","bad","match","m","m","799.845000001369","1"
"v010021","male",23,"大学",2,"test",12,8,"good","circular","good","match","m","m","761.3800000108313","1"
"v010021","male",23,"大学",2,"test",1,9,"good","circular","good","match","m","m","487.97499999636784","1"
"v010021","male",23,"大学",2,"test",2,9,"ordinary","square","ordinary","match","m","m","409.2299999902025","1"
"v010021","male",23,"大学",2,"test",3,9,"ordinary","triangle","bad","mismatch","n","n","775.870000012219","1"
"v010021","male",23,"大学",2,"test",4,9,"good","triangle","bad","mismatch","n","n","658.8650000048801","1"
"v010021","male",23,"大学",2,"test",5,9,"bad","circular","good","mismatch","n","m","777.5699999765493","0"
"v010021","male",23,"大学",2,"test",6,9,"bad","triangle","bad","match","m","m","767.5600000075065","1"
"v010021","male",23,"大学",2,"test",7,9,"good","circular","good","match","m","m","663.5499999974854","1"
"v010021","male",23,"大学",2,"test",8,9,"good","square","ordinary","mismatch","n","n","789.2899999860674","1"
"v010021","male",23,"大学",2,"test",9,9,"bad","square","ordinary","mismatch","n","n","990.6449999834877","1"
"v010021","male",23,"大学",2,"test",10,9,"bad","triangle","bad","match","m","m","873.3699999866076","1"
"v010021","male",23,"大学",2,"test",11,9,"ordinary","square","ordinary","match","m","m","689.2300000181422","1"
"v010021","male",23,"大学",2,"test",12,9,"ordinary","circular","good","mismatch","n","m","472.61499997694045","0"
"v010021","male",23,"大学",2,"test",1,10,"good","triangle","bad","mismatch","n","n","840.9350000147242","1"
"v010021","male",23,"大学",2,"test",2,10,"bad","circular","good","mismatch","n","NA","null","0"
"v010021","male",23,"大学",2,"test",3,10,"good","circular","good","match","m","m","509.76499999524094","1"
"v010021","male",23,"大学",2,"test",4,10,"ordinary","square","ordinary","match","m","m","782.325000007404","1"
"v010021","male",23,"大学",2,"test",5,10,"ordinary","triangle","bad","mismatch","n","n","502.37500001094304","1"
"v010021","male",23,"大学",2,"test",6,10,"good","square","ordinary","mismatch","n","n","863.4599999932107","1"
"v010021","male",23,"大学",2,"test",7,10,"bad","square","ordinary","mismatch","n","n","775.8899999898858","1"
"v010021","male",23,"大学",2,"test",8,10,"ordinary","circular","good","mismatch","n","n","1088.450000010198","1"
"v010021","male",23,"大学",2,"test",9,10,"ordinary","square","ordinary","match","m","m","749.5350000099279","1"
"v010021","male",23,"大学",2,"test",10,10,"bad","triangle","bad","match","m","m","633.2399999955669","1"
"v010021","male",23,"大学",2,"test",11,10,"bad","triangle","bad","match","m","m","807.730000000447","1"
"v010021","male",23,"大学",2,"test",12,10,"good","circular","good","match","m","m","609.969999990426","1"
"v010021","male",23,"大学",2,"test",1,11,"ordinary","triangle","bad","mismatch","n","n","919.770000007702","1"
"v010021","male",23,"大学",2,"test",2,11,"bad","triangle","bad","match","m","m","735.6549999967683","1"
"v010021","male",23,"大学",2,"test",3,11,"good","circular","good","match","m","m","590.8000000054017","1"
"v010021","male",23,"大学",2,"test",4,11,"good","circular","good","match","m","m","520.2099999878556","1"
"v010021","male",23,"大学",2,"test",5,11,"bad","triangle","bad","match","m","n","565.9999999916181","0"
"v010021","male",23,"大学",2,"test",6,11,"bad","circular","good","mismatch","n","n","806.8599999824073","1"
"v010021","male",23,"大学",2,"test",7,11,"ordinary","square","ordinary","match","m","m","596.4699999894947","1"
"v010021","male",23,"大学",2,"test",8,11,"bad","square","ordinary","mismatch","n","n","711.8449999834411","1"
"v010021","male",23,"大学",2,"test",9,11,"ordinary","circular","good","mismatch","n","m","703.910000011092","0"
"v010021","male",23,"大学",2,"test",10,11,"ordinary","square","ordinary","match","m","m","681.509999994887","1"
"v010021","male",23,"大学",2,"test",11,11,"good","triangle","bad","mismatch","n","n","1087.954999995418","1"
"v010021","male",23,"大学",2,"test",12,11,"good","square","ordinary","mismatch","n","n","1103.804999991553","1"
"v010021","male",23,"大学",2,"test",1,12,"bad","circular","good","mismatch","n","n","768.7499999883585","1"
"v010021","male",23,"大学",2,"test",2,12,"good","square","ordinary","mismatch","n","n","879.6950000105426","1"
"v010021","male",23,"大学",2,"test",3,12,"ordinary","circular","good","mismatch","n","n","816.7700000049081","1"
"v010021","male",23,"大学",2,"test",4,12,"bad","square","ordinary","mismatch","n","NA","null","0"
"v010021","male",23,"大学",2,"test",5,12,"ordinary","square","ordinary","match","m","n","558.9099999924656","0"
"v010021","male",23,"大学",2,"test",6,12,"bad","triangle","bad","match","m","n","632.8900000080466","0"
"v010021","male",23,"大学",2,"test",7,12,"good","circular","good","match","m","m","455.63000001129694","1"
"v010021","male",23,"大学",2,"test",8,12,"good","circular","good","match","m","m","377.13500001700595","1"
"v010021","male",23,"大学",2,"test",9,12,"bad","triangle","bad","match","m","n","511.739999987185","0"
"v010021","male",23,"大学",2,"test",10,12,"ordinary","square","ordinary","match","m","m","936.2449999898672","1"
"v010021","male",23,"大学",2,"test",11,12,"good","triangle","bad","mismatch","n","m","625.0250000157394","0"
"v010021","male",23,"大学",2,"test",12,12,"ordinary","triangle","bad","mismatch","n","n","814.5499999809545","1"
"v010021","male",23,"大学",3,"test",1,13,"ordinary","square","ordinary","match","m","m","433.2099999883212","1"
"v010021","male",23,"大学",3,"test",2,13,"good","circular","good","match","m","m","552.9049999895506","1"
"v010021","male",23,"大学",3,"test",3,13,"good","circular","good","match","m","m","304.52999999397434","1"
"v010021","male",23,"大学",3,"test",4,13,"ordinary","square","ordinary","match","m","m","687.7300000051036","1"
"v010021","male",23,"大学",3,"test",5,13,"good","triangle","bad","mismatch","n","m","472.25500000058673","0"
"v010021","male",23,"大学",3,"test",6,13,"bad","triangle","bad","match","m","m","649.1099999984726","1"
"v010021","male",23,"大学",3,"test",7,13,"bad","triangle","bad","match","m","m","855.569999985164","1"
"v010021","male",23,"大学",3,"test",8,13,"ordinary","triangle","bad","mismatch","n","m","672.950000007404","0"
"v010021","male",23,"大学",3,"test",9,13,"bad","circular","good","mismatch","n","n","814.7750000061933","1"
"v010021","male",23,"大学",3,"test",10,13,"good","square","ordinary","mismatch","n","NA","null","0"
"v010021","male",23,"大学",3,"test",11,13,"ordinary","circular","good","mismatch","n","n","969.3649999971967","1"
"v010021","male",23,"大学",3,"test",12,13,"bad","square","ordinary","mismatch","n","n","791.4650000166148","1"
"v010021","male",23,"大学",3,"test",1,14,"good","circular","good","match","m","m","630.1649999804795","1"
"v010021","male",23,"大学",3,"test",2,14,"good","square","ordinary","mismatch","n","n","710.640000004787","1"
"v010021","male",23,"大学",3,"test",3,14,"ordinary","circular","good","mismatch","n","n","864.0099999902304","1"
"v010021","male",23,"大学",3,"test",4,14,"ordinary","square","ordinary","match","m","n","774.1400000231806","0"
"v010021","male",23,"大学",3,"test",5,14,"bad","circular","good","mismatch","n","n","760.6200000154786","1"
"v010021","male",23,"大学",3,"test",6,14,"good","triangle","bad","mismatch","n","m","600.1650000107475","0"
"v010021","male",23,"大学",3,"test",7,14,"bad","triangle","bad","match","m","m","777.5100000144448","1"
"v010021","male",23,"大学",3,"test",8,14,"bad","square","ordinary","mismatch","n","n","700.6600000022445","1"
"v010021","male",23,"大学",3,"test",9,14,"good","circular","good","match","m","m","607.6299999840558","1"
"v010021","male",23,"大学",3,"test",10,14,"ordinary","triangle","bad","mismatch","n","n","711.8849999969825","1"
"v010021","male",23,"大学",3,"test",11,14,"bad","triangle","bad","match","m","n","839.5400000154041","0"
"v010021","male",23,"大学",3,"test",12,14,"ordinary","square","ordinary","match","m","m","720.7150000031106","1"
"v010021","male",23,"大学",3,"test",1,15,"good","circular","good","match","m","m","552.4499999883119","1"
"v010021","male",23,"大学",3,"test",2,15,"bad","triangle","bad","match","m","m","960.2249999879859","1"
"v010021","male",23,"大学",3,"test",3,15,"ordinary","square","ordinary","match","m","m","644.3399999989197","1"
"v010021","male",23,"大学",3,"test",4,15,"good","circular","good","match","m","m","488.7050000252202","1"
"v010021","male",23,"大学",3,"test",5,15,"good","triangle","bad","mismatch","n","n","962.5649999943562","1"
"v010021","male",23,"大学",3,"test",6,15,"bad","circular","good","mismatch","n","n","919.3299999751616","1"
"v010021","male",23,"大学",3,"test",7,15,"ordinary","triangle","bad","mismatch","n","m","736.9000000180677","0"
"v010021","male",23,"大学",3,"test",8,15,"bad","triangle","bad","match","m","n","640.2500000258442","0"
"v010021","male",23,"大学",3,"test",9,15,"ordinary","circular","good","mismatch","n","m","534.9249999853782","0"
"v010021","male",23,"大学",3,"test",10,15,"good","square","ordinary","mismatch","n","n","735.0049999949988","1"
"v010021","male",23,"大学",3,"test",11,15,"ordinary","square","ordinary","match","m","m","583.0999999889173","1"
"v010021","male",23,"大学",3,"test",12,15,"bad","square","ordinary","mismatch","n","n","687.3049999994691","1"
"v010021","male",23,"大学",3,"test",1,16,"bad","triangle","bad","match","m","m","623.0499999946915","1"
"v010021","male",23,"大学",3,"test",2,16,"bad","circular","good","mismatch","n","n","688.2099999929778","1"
"v010021","male",23,"大学",3,"test",3,16,"bad","triangle","bad","match","m","m","1022.5999999966007","1"
"v010021","male",23,"大学",3,"test",4,16,"good","square","ordinary","mismatch","n","n","792.1199999982491","1"
"v010021","male",23,"大学",3,"test",5,16,"good","triangle","bad","mismatch","n","n","944.6549999993294","1"
"v010021","male",23,"大学",3,"test",6,16,"ordinary","triangle","bad","mismatch","n","n","833.1300000136252","1"
"v010021","male",23,"大学",3,"test",7,16,"good","circular","good","match","m","m","655.7650000031572","1"
"v010021","male",23,"大学",3,"test",8,16,"ordinary","square","ordinary","match","m","m","759.4550000212621","1"
"v010021","male",23,"大学",3,"test",9,16,"ordinary","square","ordinary","match","m","m","441.52999998186715","1"
"v010021","male",23,"大学",3,"test",10,16,"ordinary","circular","good","mismatch","n","m","465.6799999938812","0"
"v010021","male",23,"大学",3,"test",11,16,"good","circular","good","match","m","m","561.584999988554","1"
"v010021","male",23,"大学",3,"test",12,16,"bad","square","ordinary","mismatch","n","n","832.3950000049081","1"
"v010021","male",23,"大学",3,"test",1,17,"good","circular","good","match","m","m","631.0250000096858","1"
"v010021","male",23,"大学",3,"test",2,17,"good","circular","good","match","m","m","470.26000000187196","1"
"v010021","male",23,"大学",3,"test",3,17,"bad","circular","good","mismatch","n","n","586.9050000037532","1"
"v010021","male",23,"大学",3,"test",4,17,"bad","triangle","bad","match","m","n","622.5200000044424","0"
"v010021","male",23,"大学",3,"test",5,17,"good","triangle","bad","mismatch","n","n","727.4800000013784","1"
"v010021","male",23,"大学",3,"test",6,17,"ordinary","square","ordinary","match","m","m","664.1850000014529","1"
"v010021","male",23,"大学",3,"test",7,17,"bad","square","ordinary","mismatch","n","n","665.4050000070129","1"
"v010021","male",23,"大学",3,"test",8,17,"ordinary","triangle","bad","mismatch","n","n","1167.745000013383","1"
"v010021","male",23,"大学",3,"test",9,17,"ordinary","circular","good","mismatch","n","m","751.3350000081118","0"
"v010021","male",23,"大学",3,"test",10,17,"bad","triangle","bad","match","m","n","736.4050000032876","0"
"v010021","male",23,"大学",3,"test",11,17,"ordinary","square","ordinary","match","m","m","736.9699999981094","1"
"v010021","male",23,"大学",3,"test",12,17,"good","square","ordinary","mismatch","n","m","790.4250000137836","0"
"v010021","male",23,"大学",3,"test",1,18,"good","circular","good","match","m","m","575.4600000218488","1"
"v010021","male",23,"大学",3,"test",2,18,"ordinary","square","ordinary","match","m","m","944.9449999956414","1"
"v010021","male",23,"大学",3,"test",3,18,"bad","triangle","bad","match","m","m","632.3050000064541","1"
"v010021","male",23,"大学",3,"test",4,18,"bad","triangle","bad","match","m","m","759.8250000155531","1"
"v010021","male",23,"大学",3,"test",5,18,"good","square","ordinary","mismatch","n","n","945.0450000003912","1"
"v010021","male",23,"大学",3,"test",6,18,"ordinary","circular","good","mismatch","n","n","1008.4500000230037","1"
"v010021","male",23,"大学",3,"test",7,18,"ordinary","triangle","bad","mismatch","n","n","1144.3299999809824","1"
"v010021","male",23,"大学",3,"test",8,18,"bad","square","ordinary","mismatch","n","n","790.1199999905657","1"
"v010021","male",23,"大学",3,"test",9,18,"good","circular","good","match","m","m","641.5649999980815","1"
"v010021","male",23,"大学",3,"test",10,18,"ordinary","square","ordinary","match","m","m","959.2899999988731","1"
"v010021","male",23,"大学",3,"test",11,18,"good","triangle","bad","mismatch","n","m","463.28499997616746","0"
"v010021","male",23,"大学",3,"test",12,18,"bad","circular","good","mismatch","n","n","808.3500000066124","1"
"v010021","male",23,"大学",4,"test",1,19,"bad","circular","good","mismatch","n","n","918.550000002142","1"
"v010021","male",23,"大学",4,"test",2,19,"bad","triangle","bad","match","m","m","695.7249999977648","1"
"v010021","male",23,"大学",4,"test",3,19,"ordinary","square","ordinary","match","m","m","624.6000000101048","1"
"v010021","male",23,"大学",4,"test",4,19,"ordinary","triangle","bad","mismatch","n","n","744.5149999985006","1"
"v010021","male",23,"大学",4,"test",5,19,"bad","triangle","bad","match","m","m","721.6100000077859","1"
"v010021","male",23,"大学",4,"test",6,19,"good","circular","good","match","m","m","576.679999998305","1"
"v010021","male",23,"大学",4,"test",7,19,"ordinary","square","ordinary","match","m","m","615.4199999873526","1"
"v010021","male",23,"大学",4,"test",8,19,"good","circular","good","match","m","m","600.2000000153203","1"
"v010021","male",23,"大学",4,"test",9,19,"bad","square","ordinary","mismatch","n","n","846.9200000108685","1"
"v010021","male",23,"大学",4,"test",10,19,"good","triangle","bad","mismatch","n","m","618.849999998929","0"
"v010021","male",23,"大学",4,"test",11,19,"good","square","ordinary","mismatch","n","n","783.2900000212248","1"
"v010021","male",23,"大学",4,"test",12,19,"ordinary","circular","good","mismatch","n","m","575.604999990901","0"
"v010021","male",23,"大学",4,"test",1,20,"bad","circular","good","mismatch","n","n","863.0249999987427","1"
"v010021","male",23,"大学",4,"test",2,20,"good","square","ordinary","mismatch","n","n","987.3699999880046","1"
"v010021","male",23,"大学",4,"test",3,20,"good","circular","good","match","m","m","705.4449999995995","1"
"v010021","male",23,"大学",4,"test",4,20,"bad","triangle","bad","match","m","m","811.214999994263","1"
"v010021","male",23,"大学",4,"test",5,20,"ordinary","triangle","bad","mismatch","n","n","847.715000010794","1"
"v010021","male",23,"大学",4,"test",6,20,"ordinary","square","ordinary","match","m","m","665.099999983795","1"
"v010021","male",23,"大学",4,"test",7,20,"ordinary","square","ordinary","match","m","m","833.3299999940209","1"
"v010021","male",23,"大学",4,"test",8,20,"bad","square","ordinary","mismatch","n","n","889.5900000061374","1"
"v010021","male",23,"大学",4,"test",9,20,"good","circular","good","match","m","m","623.9599999971688","1"
"v010021","male",23,"大学",4,"test",10,20,"bad","triangle","bad","match","m","m","696.9450000033248","1"
"v010021","male",23,"大学",4,"test",11,20,"ordinary","circular","good","mismatch","n","NA","null","0"
"v010021","male",23,"大学",4,"test",12,20,"good","triangle","bad","mismatch","n","n","743.3749999909196","1"
"v010021","male",23,"大学",4,"test",1,21,"bad","triangle","bad","match","m","m","745.5300000146963","1"
"v010021","male",23,"大学",4,"test",2,21,"good","circular","good","match","m","m","608.3649999927729","1"
"v010021","male",23,"大学",4,"test",3,21,"bad","triangle","bad","match","m","m","744.1550000221469","1"
"v010021","male",23,"大学",4,"test",4,21,"ordinary","triangle","bad","mismatch","n","n","608.8349999918137","1"
"v010021","male",23,"大学",4,"test",5,21,"good","triangle","bad","mismatch","n","m","599.6649999869987","0"
"v010021","male",23,"大学",4,"test",6,21,"good","square","ordinary","mismatch","n","n","871.9700000074226","1"
"v010021","male",23,"大学",4,"test",7,21,"ordinary","square","ordinary","match","m","m","697.5050000182819","1"
"v010021","male",23,"大学",4,"test",8,21,"ordinary","square","ordinary","match","m","m","777.5799999944866","1"
"v010021","male",23,"大学",4,"test",9,21,"ordinary","circular","good","mismatch","n","n","896.1849999905098","1"
"v010021","male",23,"大学",4,"test",10,21,"good","circular","good","match","m","m","641.170000017155","1"
"v010021","male",23,"大学",4,"test",11,21,"bad","circular","good","mismatch","n","n","968.6799999908544","1"
"v010021","male",23,"大学",4,"test",12,21,"bad","square","ordinary","mismatch","n","n","791.655000008177","1"
"v010021","male",23,"大学",4,"test",1,22,"good","triangle","bad","mismatch","n","m","782.4900000123307","0"
"v010021","male",23,"大学",4,"test",2,22,"bad","square","ordinary","mismatch","n","n","743.705000000773","1"
"v010021","male",23,"大学",4,"test",3,22,"bad","triangle","bad","match","m","m","694.7400000062771","1"
"v010021","male",23,"大学",4,"test",4,22,"ordinary","square","ordinary","match","m","m","1005.9650000184774","1"
"v010021","male",23,"大学",4,"test",5,22,"good","circular","good","match","m","m","425.2449999912642","1"
"v010021","male",23,"大学",4,"test",6,22,"bad","circular","good","mismatch","n","n","544.3150000064634","1"
"v010021","male",23,"大学",4,"test",7,22,"ordinary","circular","good","mismatch","n","n","863.3049999771174","1"
"v010021","male",23,"大学",4,"test",8,22,"ordinary","square","ordinary","match","m","m","855.3550000069663","1"
"v010021","male",23,"大学",4,"test",9,22,"good","circular","good","match","m","m","712.56500002346","1"
"v010021","male",23,"大学",4,"test",10,22,"bad","triangle","bad","match","m","m","1161.0499999951571","1"
"v010021","male",23,"大学",4,"test",11,22,"ordinary","triangle","bad","mismatch","n","n","656.5199999895412","1"
"v010021","male",23,"大学",4,"test",12,22,"good","square","ordinary","mismatch","n","n","921.8699999910314","1"
"v010021","male",23,"大学",4,"test",1,23,"ordinary","square","ordinary","match","m","m","807.0699999807402","1"
"v010021","male",23,"大学",4,"test",2,23,"bad","circular","good","mismatch","n","n","688.1050000083633","1"
"v010021","male",23,"大学",4,"test",3,23,"ordinary","circular","good","mismatch","n","m","736.3499999919441","0"
"v010021","male",23,"大学",4,"test",4,23,"bad","triangle","bad","match","m","m","687.6099999935832","1"
"v010021","male",23,"大学",4,"test",5,23,"ordinary","triangle","bad","mismatch","n","n","864.110000024084","1"
"v010021","male",23,"大学",4,"test",6,23,"ordinary","square","ordinary","match","m","m","863.9549999788869","1"
"v010021","male",23,"大学",4,"test",7,23,"bad","square","ordinary","mismatch","n","n","726.7649999994319","1"
"v010021","male",23,"大学",4,"test",8,23,"bad","triangle","bad","match","m","m","815.2849999896716","1"
"v010021","male",23,"大学",4,"test",9,23,"good","circular","good","match","m","m","648.9549999823794","1"
"v010021","male",23,"大学",4,"test",10,23,"good","triangle","bad","mismatch","n","n","961.2699999997858","1"
"v010021","male",23,"大学",4,"test",11,23,"good","square","ordinary","mismatch","n","n","743.9850000082515","1"
"v010021","male",23,"大学",4,"test",12,23,"good","circular","good","match","m","m","680.8850000088569","1"
"v010021","male",23,"大学",4,"test",1,24,"good","circular","good","match","m","m","608.9449999853969","1"
"v010021","male",23,"大学",4,"test",2,24,"ordinary","triangle","bad","mismatch","n","n","831.7999999853782","1"
"v010021","male",23,"大学",4,"test",3,24,"bad","square","ordinary","mismatch","n","n","815.5250000127126","1"
"v010021","male",23,"大学",4,"test",4,24,"good","circular","good","match","m","m","607.8400000114925","1"
"v010021","male",23,"大学",4,"test",5,24,"bad","triangle","bad","match","m","m","735.6100000033621","1"
"v010021","male",23,"大学",4,"test",6,24,"bad","circular","good","mismatch","n","n","598.3650000125635","1"
"v010021","male",23,"大学",4,"test",7,24,"ordinary","square","ordinary","match","m","m","697.1750000084285","1"
"v010021","male",23,"大学",4,"test",8,24,"ordinary","square","ordinary","match","m","m","866.1799999827053","1"
"v010021","male",23,"大学",4,"test",9,24,"ordinary","circular","good","mismatch","n","m","616.6150000062771","0"
"v010021","male",23,"大学",4,"test",10,24,"bad","triangle","bad","match","m","m","741.8849999958184","1"
"v010021","male",23,"大学",4,"test",11,24,"good","square","ordinary","mismatch","n","n","776.2999999977183","1"
"v010021","male",23,"大学",4,"test",12,24,"good","triangle","bad","mismatch","n","n","816.8449999939185","1"
"v010021","male",23,"大学",5,"test",1,25,"ordinary","circular","good","mismatch","n","m","845.0700000103097","0"
"v010021","male",23,"大学",5,"test",2,25,"good","circular","good","match","m","m","632.8149999899324","1"
"v010021","male",23,"大学",5,"test",3,25,"ordinary","square","ordinary","match","m","m","710.5850000225473","1"
"v010021","male",23,"大学",5,"test",4,25,"ordinary","square","ordinary","match","m","m","832.8049999836367","1"
"v010021","male",23,"大学",5,"test",5,25,"bad","triangle","bad","match","m","m","887.6900000032037","1"
"v010021","male",23,"大学",5,"test",6,25,"bad","circular","good","mismatch","n","n","959.1450000007171","1"
"v010021","male",23,"大学",5,"test",7,25,"ordinary","triangle","bad","mismatch","n","m","713.0450000113342","0"
"v010021","male",23,"大学",5,"test",8,25,"bad","square","ordinary","mismatch","n","n","767.4650000117254","1"
"v010021","male",23,"大学",5,"test",9,25,"good","triangle","bad","mismatch","n","n","904.949999996461","1"
"v010021","male",23,"大学",5,"test",10,25,"good","square","ordinary","mismatch","n","n","873.8700000103563","1"
"v010021","male",23,"大学",5,"test",11,25,"good","circular","good","match","m","m","577.0599999814294","1"
"v010021","male",23,"大学",5,"test",12,25,"bad","triangle","bad","match","m","m","832.7850000059698","1"
"v010021","male",23,"大学",5,"test",1,26,"good","triangle","bad","mismatch","n","n","783.4600000060163","1"
"v010021","male",23,"大学",5,"test",2,26,"bad","square","ordinary","mismatch","n","n","960.8050000097137","1"
"v010021","male",23,"大学",5,"test",3,26,"bad","triangle","bad","match","m","m","838.9500000048429","1"
"v010021","male",23,"大学",5,"test",4,26,"bad","triangle","bad","match","m","m","680.289999989327","1"
"v010021","male",23,"大学",5,"test",5,26,"ordinary","triangle","bad","mismatch","n","n","758.6699999810662","1"
"v010021","male",23,"大学",5,"test",6,26,"ordinary","square","ordinary","match","m","m","712.005000008503","1"
"v010021","male",23,"大学",5,"test",7,26,"ordinary","circular","good","mismatch","n","n","945.529999997234","1"
"v010021","male",23,"大学",5,"test",8,26,"bad","circular","good","mismatch","n","n","814.0799999819137","1"
"v010021","male",23,"大学",5,"test",9,26,"good","circular","good","match","m","m","727.7500000200234","1"
"v010021","male",23,"大学",5,"test",10,26,"good","circular","good","match","m","m","505.4250000102911","1"
"v010021","male",23,"大学",5,"test",11,26,"good","square","ordinary","mismatch","n","n","1104.7149999940302","1"
"v010021","male",23,"大学",5,"test",12,26,"ordinary","square","ordinary","match","m","m","821.6949999914505","1"
"v010021","male",23,"大学",5,"test",1,27,"ordinary","triangle","bad","mismatch","n","n","697.134999994887","1"
"v010021","male",23,"大学",5,"test",2,27,"bad","triangle","bad","match","m","m","776.2349999975413","1"
"v010021","male",23,"大学",5,"test",3,27,"ordinary","circular","good","mismatch","n","n","888.2250000024214","1"
"v010021","male",23,"大学",5,"test",4,27,"good","triangle","bad","mismatch","n","n","710.2000000013504","1"
"v010021","male",23,"大学",5,"test",5,27,"good","square","ordinary","mismatch","n","n","734.5749999803957","1"
"v010021","male",23,"大学",5,"test",6,27,"good","circular","good","match","m","m","656.1250000086147","1"
"v010021","male",23,"大学",5,"test",7,27,"ordinary","square","ordinary","match","m","m","752.2549999994226","1"
"v010021","male",23,"大学",5,"test",8,27,"bad","square","ordinary","mismatch","n","n","590.1949999970384","1"
"v010021","male",23,"大学",5,"test",9,27,"bad","triangle","bad","match","m","m","631.485000019893","1"
"v010021","male",23,"大学",5,"test",10,27,"bad","circular","good","mismatch","n","n","671.6749999905005","1"
"v010021","male",23,"大学",5,"test",11,27,"good","circular","good","match","m","m","688.9800000062678","1"
"v010021","male",23,"大学",5,"test",12,27,"ordinary","square","ordinary","match","m","m","568.985000019893","1"
"v010021","male",23,"大学",5,"test",1,28,"ordinary","square","ordinary","match","m","m","585.4999999864958","1"
"v010021","male",23,"大学",5,"test",2,28,"good","triangle","bad","mismatch","n","n","721.159999986412","1"
"v010021","male",23,"大学",5,"test",3,28,"ordinary","triangle","bad","mismatch","n","n","864.8099999991246","1"
"v010021","male",23,"大学",5,"test",4,28,"good","square","ordinary","mismatch","n","m","785.6499999761581","0"
"v010021","male",23,"大学",5,"test",5,28,"bad","square","ordinary","mismatch","n","n","577.095000015106","1"
